Time,Temperature,Humidity
2020-10-29 16:02:02,23.0,47.0
2020-10-29 16:03:02,23.0,47.0
2020-10-29 16:04:02,23.0,47.1
2020-10-29 16:05:07,23.0,47.0
2020-10-29 16:06:04,23.0,47.0
2020-10-29 16:07:02,23.0,47.0
2020-10-29 16:08:02,23.0,47.9
2020-10-29 16:09:04,23.0,47.4
2020-10-29 16:10:04,23.0,47.5
2020-10-29 16:11:01,23.0,47.5
2020-10-29 16:12:04,23.0,47.6
2020-10-29 16:13:02,23.0,47.6
2020-10-29 16:14:02,23.0,47.7
2020-10-29 16:15:04,23.0,47.8
2020-10-29 16:16:02,23.0,47.8
2020-10-29 16:17:02,23.0,47.8
2020-10-29 16:18:02,23.0,47.8
2020-10-29 16:19:07,23.0,47.9
2020-10-29 16:20:04,23.0,47.9
2020-10-29 16:21:01,23.0,47.9
2020-10-29 16:22:02,23.0,47.8
2020-10-29 16:23:02,23.0,47.7
2020-10-29 16:24:02,23.0,47.5
2020-10-29 16:25:04,23.0,47.5
2020-10-29 16:26:02,23.0,47.5
2020-10-29 16:27:05,23.0,47.7
2020-10-29 16:28:02,23.0,47.7
2020-10-29 16:29:01,23.0,47.9
2020-10-29 16:30:15,23.0,
2020-10-29 16:31:04,23.0,48.7
2020-10-29 16:32:02,23.0,48.7
2020-10-29 16:33:02,23.0,48.9
2020-10-29 16:34:01,23.0,49.0
2020-10-29 16:35:04,23.0,48.8
2020-10-29 16:36:02,23.1,48.9
2020-10-29 16:37:02,23.1,48.9
2020-10-29 16:38:02,23.1,48.9
2020-10-29 16:39:01,23.1,49.0
2020-10-29 16:40:30,23.0,49.1
2020-10-29 16:41:02,23.1,49.0
2020-10-29 16:42:04,23.1,49.0
2020-10-29 16:43:02,23.1,49.0
2020-10-29 16:44:02,23.1,49.0
2020-10-29 16:45:07,23.1,49.0
2020-10-29 16:46:04,23.1,49.0
2020-10-29 16:47:01,23.1,49.0
2020-10-29 16:48:09,23.0,48.9
2020-10-29 16:49:02,23.0,48.9
2020-10-29 16:50:22,23.0,49.1
2020-10-29 16:51:04,23.0,49.1
2020-10-29 16:52:02,23.0,49.1
2020-10-29 16:53:02,23.0,49.1
2020-10-29 16:54:02,23.0,49.1
2020-10-29 16:55:17,23.0,49.1
2020-10-29 16:56:02,23.0,49.1
2020-10-29 16:57:04,23.1,49.1
2020-10-29 16:58:02,23.0,49.1
2020-10-29 16:59:02,23.0,49.1
2020-10-29 17:00:04,23.0,49.1
2020-10-29 17:01:02,23.0,49.1
2020-10-29 17:02:02,23.0,49.2
2020-10-29 17:03:04,23.1,49.2
2020-10-29 17:04:01,23.0,49.1
2020-10-29 17:05:02,,49.1
2020-10-29 17:06:02,23.0,49.1
2020-10-29 17:07:02,23.0,49.1
2020-10-29 17:08:02,23.0,49.2
2020-10-29 17:09:01,23.0,49.3
2020-10-29 17:10:15,23.0,49.3
2020-10-29 17:11:02,23.0,49.4
2020-10-29 17:12:02,23.0,49.3
2020-10-29 17:13:02,23.0,49.2
2020-10-29 17:14:02,23.0,49.2
2020-10-29 17:15:09,23.0,49.2
2020-10-29 17:16:02,23.0,49.3
2020-10-29 17:17:02,23.0,49.3
2020-10-29 17:18:02,23.0,49.2
2020-10-29 17:19:02,23.0,49.2
2020-10-29 17:20:04,23.0,49.1
2020-10-29 17:21:05,23.0,49.2
2020-10-29 17:22:02,23.0,49.1
2020-10-29 17:23:02,23.0,49.1
2020-10-29 17:24:02,23.1,49.1
2020-10-29 17:25:19,23.0,49.0
2020-10-29 17:26:02,23.0,49.0
2020-10-29 17:27:06,23.0,49.1
2020-10-29 17:28:05,23.0,49.0
2020-10-29 17:29:02,23.0,49.0
2020-10-29 17:30:04,23.0,49.0
2020-10-29 17:31:02,23.0,48.9
2020-10-29 17:32:02,23.0,49.0
2020-10-29 17:33:05,23.0,49.0
2020-10-29 17:34:02,23.0,49.0
2020-10-29 17:35:04,23.1,48.9
2020-10-29 17:36:04,23.0,48.9
2020-10-29 17:37:02,23.0,48.9
2020-10-29 17:38:02,23.0,48.9
2020-10-29 17:39:01,23.0,48.9
2020-10-29 17:40:05,23.0,48.9
2020-10-29 17:41:04,23.1,48.9
2020-10-29 17:42:02,23.0,48.9
2020-10-29 17:43:02,23.1,48.9
2020-10-29 17:44:02,23.1,48.9
2020-10-29 17:45:24,23.1,48.8
2020-10-29 17:46:02,23.1,48.8
2020-10-29 17:47:02,23.1,48.7
2020-10-29 17:48:02,23.1,48.8
2020-10-29 17:49:01,23.1,48.8
2020-10-29 17:50:02,23.1,48.8
2020-10-29 17:51:02,23.0,48.6
2020-10-29 17:52:02,23.0,48.6
2020-10-29 17:53:02,23.0,48.7
2020-10-29 17:54:07,23.0,48.6
2020-10-29 17:55:04,23.0,48.5
2020-10-29 17:56:02,23.0,48.5
2020-10-29 17:57:01,23.0,48.6
2020-10-29 17:58:02,23.0,48.6
2020-10-29 17:59:07,23.0,48.7
2020-10-29 18:00:05,23.0,48.7
2020-10-29 18:01:04,23.0,48.7
2020-10-29 18:02:02,23.0,48.7
2020-10-29 18:03:02,23.0,48.7
2020-10-29 18:04:04,23.0,48.5
2020-10-29 18:05:20,23.0,48.5
2020-10-29 18:06:04,23.0,48.5
2020-10-29 18:07:04,23.0,48.5
2020-10-29 18:08:02,23.0,48.5
2020-10-29 18:09:04,23.0,48.5
2020-10-29 18:10:09,23.0,48.5
2020-10-29 18:11:02,23.0,48.5
2020-10-29 18:12:04,23.0,48.5
2020-10-29 18:13:01,23.0,48.5
2020-10-29 18:14:02,23.0,48.5
2020-10-29 18:15:15,23.0,48.5
2020-10-29 18:16:12,23.0,48.5
2020-10-29 18:17:04,23.0,48.5
2020-10-29 18:18:02,23.0,48.5
2020-10-29 18:19:04,23.0,48.4
2020-10-29 18:20:10,23.0,48.4
2020-10-29 18:21:02,23.0,48.4
2020-10-29 18:22:04,23.0,48.4
2020-10-29 18:23:02,23.0,48.5
2020-10-29 18:24:02,23.0,48.3
2020-10-29 18:25:04,23.0,48.4
2020-10-29 18:26:02,23.0,48.4
2020-10-29 18:27:02,23.0,48.4
2020-10-29 18:28:07,23.0,48.3
2020-10-29 18:29:02,23.0,48.4
2020-10-29 18:30:22,23.0,48.5
2020-10-29 18:31:02,23.0,48.5
2020-10-29 18:32:02,23.0,48.4
2020-10-29 18:33:02,22.9,48.4
2020-10-29 18:34:02,22.9,48.5
2020-10-29 18:35:04,23.0,48.5
2020-10-29 18:36:02,22.9,48.5
2020-10-29 18:37:05,23.0,48.5
2020-10-29 18:38:04,22.9,48.4
2020-10-29 18:39:02,22.9,48.5
2020-10-29 18:40:14,23.0,48.4
2020-10-29 18:41:02,23.0,48.4
2020-10-29 18:42:01,23.0,48.4
2020-10-29 18:43:02,23.0,48.4
2020-10-29 18:44:02,23.0,48.4
2020-10-29 18:45:05,23.0,48.4
2020-10-29 18:46:01,23.0,48.4
2020-10-29 18:47:06,23.0,48.3
2020-10-29 18:48:01,23.0,48.3
2020-10-29 18:49:02,23.0,48.3
2020-10-29 18:50:20,23.0,48.3
2020-10-29 18:51:02,23.0,48.2
2020-10-29 18:52:02,23.0,48.3
2020-10-29 18:53:04,23.0,48.3
2020-10-29 18:54:02,23.0,48.3
2020-10-29 18:55:09,23.0,48.2
2020-10-29 18:56:02,23.0,48.2
2020-10-29 18:57:02,22.9,48.2
2020-10-29 18:58:02,23.0,48.3
2020-10-29 18:59:02,22.9,48.2
2020-10-29 19:00:27,22.9,48.2
2020-10-29 19:01:01,22.9,48.2
2020-10-29 19:02:02,23.0,48.3
2020-10-29 19:03:02,23.0,48.3
2020-10-29 19:04:02,22.9,48.2
2020-10-29 19:05:22,23.0,48.3
2020-10-29 19:06:02,23.0,48.3
2020-10-29 19:07:02,22.9,48.3
2020-10-29 19:08:02,23.0,48.3
2020-10-29 19:09:01,23.0,48.3
2020-10-29 19:10:19,23.0,48.2
2020-10-29 19:11:04,23.0,48.1
2020-10-29 19:12:02,23.0,48.1
2020-10-29 19:13:02,23.0,48.1
2020-10-29 19:14:02,23.0,48.1
2020-10-29 19:15:04,23.0,48.1
2020-10-29 19:16:04,23.0,48.1
2020-10-29 19:17:02,23.0,48.1
2020-10-29 19:18:02,23.0,48.2
2020-10-29 19:19:02,23.0,48.2
2020-10-29 19:20:04,23.0,48.2
2020-10-29 19:21:02,23.0,48.2
2020-10-29 19:22:01,23.0,48.1
2020-10-29 19:23:02,23.0,48.0
2020-10-29 19:24:02,23.0,48.0
2020-10-29 19:25:22,22.9,48.1
2020-10-29 19:26:02,23.0,48.1
2020-10-29 19:27:01,22.9,48.0
2020-10-29 19:28:02,22.9,48.1
2020-10-29 19:29:02,22.9,48.2
2020-10-29 19:30:05,22.9,48.1
2020-10-29 19:31:01,22.9,48.1
2020-10-29 19:32:02,23.0,48.1
2020-10-29 19:33:02,23.0,48.1
2020-10-29 19:34:02,23.0,48.0
2020-10-29 19:35:17,23.0,48.1
2020-10-29 19:36:06,23.0,48.1
2020-10-29 19:37:07,23.0,48.2
2020-10-29 19:38:02,23.0,48.2
2020-10-29 19:39:02,23.0,48.2
2020-10-29 19:40:04,23.0,48.2
2020-10-29 19:41:02,23.0,48.2
2020-10-29 19:42:02,22.9,48.2
2020-10-29 19:43:02,22.9,48.2
2020-10-29 19:44:02,22.9,48.2
2020-10-29 19:45:04,22.9,48.2
2020-10-29 19:46:07,22.9,48.2
2020-10-29 19:47:02,22.9,48.2
2020-10-29 19:48:04,22.9,48.2
2020-10-29 19:49:02,22.9,48.2
2020-10-29 19:50:05,22.9,48.2
2020-10-29 19:51:01,22.9,48.2
2020-10-29 19:52:02,22.9,48.3
2020-10-29 19:53:02,22.9,48.4
2020-10-29 19:54:02,22.9,48.4
2020-10-29 19:55:02,22.9,48.3
2020-10-29 19:56:11,22.9,48.3
2020-10-29 19:57:01,23.0,48.4
2020-10-29 19:58:02,23.0,48.3
2020-10-29 19:59:02,23.0,48.3
2020-10-29 20:00:04,22.9,48.2
2020-10-29 20:01:01,22.9,48.2
2020-10-29 20:02:02,23.0,48.2
2020-10-29 20:03:02,23.0,48.2
2020-10-29 20:04:02,22.9,48.2
2020-10-29 20:05:19,22.9,48.3
2020-10-29 20:06:02,22.9,48.3
2020-10-29 20:07:02,23.0,48.3
2020-10-29 20:08:02,22.9,48.3
2020-10-29 20:09:02,23.0,48.3
2020-10-29 20:10:04,22.9,48.3
2020-10-29 20:11:02,22.9,48.3
2020-10-29 20:12:02,22.9,48.4
2020-10-29 20:13:01,22.9,48.4
2020-10-29 20:14:04,22.9,48.5
2020-10-29 20:15:04,22.9,48.5
2020-10-29 20:16:05,22.9,48.4
2020-10-29 20:17:02,23.0,48.5
2020-10-29 20:18:04,22.9,48.5
2020-10-29 20:19:02,23.0,48.5
2020-10-29 20:20:15,23.0,48.6
2020-10-29 20:21:01,23.0,48.6
2020-10-29 20:22:04,23.0,48.5
2020-10-29 20:23:02,23.0,48.5
2020-10-29 20:24:04,23.0,48.4
2020-10-29 20:25:17,23.0,48.5
2020-10-29 20:26:02,23.0,48.5
2020-10-29 20:27:02,23.0,48.5
2020-10-29 20:28:02,23.0,48.5
2020-10-29 20:29:02,23.0,48.5
2020-10-29 20:30:22,23.0,48.5
2020-10-29 20:31:02,23.0,48.5
2020-10-29 20:32:02,23.0,48.5
2020-10-29 20:33:02,22.9,48.5
2020-10-29 20:34:04,23.0,48.4
2020-10-29 20:35:01,23.0,48.4
2020-10-29 20:36:05,23.0,48.5
2020-10-29 20:37:01,23.0,48.5
2020-10-29 20:38:02,22.9,48.4
2020-10-29 20:39:02,22.9,48.4
2020-10-29 20:40:04,23.0,48.5
2020-10-29 20:41:06,22.9,48.4
2020-10-29 20:42:01,22.9,48.4
2020-10-29 20:43:02,22.9,48.3
2020-10-29 20:44:02,22.9,48.3
2020-10-29 20:45:15,22.9,48.2
2020-10-29 20:46:14,22.9,48.2
2020-10-29 20:47:02,22.9,48.2
2020-10-29 20:48:02,22.9,48.2
2020-10-29 20:49:07,22.9,48.2
2020-10-29 20:50:19,22.9,48.2
2020-10-29 20:51:02,22.9,48.2
2020-10-29 20:52:02,22.9,48.2
2020-10-29 20:53:01,22.9,48.2
2020-10-29 20:54:01,22.9,48.2
2020-10-29 20:55:25,22.9,48.3
2020-10-29 20:56:02,22.9,48.3
2020-10-29 20:57:02,22.9,48.2
2020-10-29 20:58:04,22.9,48.2
2020-10-29 20:59:02,22.9,48.2
2020-10-29 21:00:19,22.9,48.2
2020-10-29 21:01:02,22.9,48.2
2020-10-29 21:02:01,22.9,48.1
2020-10-29 21:03:01,22.9,48.1
2020-10-29 21:04:07,22.9,48.1
2020-10-29 21:05:05,22.9,48.0
2020-10-29 21:06:02,22.9,48.1
2020-10-29 21:07:02,22.9,47.9
2020-10-29 21:08:01,22.9,48.0
2020-10-29 21:09:02,22.9,47.9
2020-10-29 21:10:17,22.9,48.0
2020-10-29 21:11:02,22.9,48.0
2020-10-29 21:12:07,22.9,47.9
2020-10-29 21:13:04,22.9,47.9
2020-10-29 21:14:01,22.9,47.9
2020-10-29 21:15:20,22.9,47.9
2020-10-29 21:16:02,22.9,47.8
2020-10-29 21:17:10,22.9,47.9
2020-10-29 21:18:02,22.9,47.8
2020-10-29 21:19:02,22.9,47.9
2020-10-29 21:20:14,22.9,47.9
2020-10-29 21:21:02,22.9,47.8
2020-10-29 21:22:02,22.9,47.9
2020-10-29 21:23:02,22.9,47.8
2020-10-29 21:24:04,22.9,47.9
2020-10-29 21:25:02,22.9,47.9
2020-10-29 21:26:02,22.9,47.8
2020-10-29 21:27:02,22.9,47.8
2020-10-29 21:28:02,22.9,47.9
2020-10-29 21:29:02,22.9,47.9
2020-10-29 21:30:24,22.9,47.8
2020-10-29 21:31:02,22.9,47.8
2020-10-29 21:32:01,23.0,47.8
2020-10-29 21:33:02,22.9,47.8
2020-10-29 21:34:07,23.0,47.7
2020-10-29 21:35:12,22.9,47.6
2020-10-29 21:36:02,23.0,47.7
2020-10-29 21:37:02,23.0,47.7
2020-10-29 21:38:07,22.9,47.5
2020-10-29 21:39:04,22.9,47.6
2020-10-29 21:40:05,22.9,47.5
2020-10-29 21:41:01,22.9,
2020-10-29 21:42:02,22.9,47.6
2020-10-29 21:43:04,22.9,47.7
2020-10-29 21:44:07,22.9,47.8
2020-10-29 21:45:22,23.0,47.9
2020-10-29 21:46:02,23.0,47.9
2020-10-29 21:47:01,22.9,47.8
2020-10-29 21:48:02,22.9,47.9
2020-10-29 21:49:02,23.0,48.0
2020-10-29 21:50:02,22.9,47.9
2020-10-29 21:51:02,23.0,48.0
2020-10-29 21:52:02,22.9,48.0
2020-10-29 21:53:01,22.9,48.1
2020-10-29 21:54:02,22.9,48.1
2020-10-29 21:55:10,22.9,48.2
2020-10-29 21:56:02,22.9,48.2
2020-10-29 21:57:02,23.0,48.1
2020-10-29 21:58:12,22.9,48.1
2020-10-29 21:59:04,22.9,48.1
2020-10-29 22:00:04,23.0,48.3
2020-10-29 22:01:01,23.0,48.3
2020-10-29 22:02:02,23.0,48.2
2020-10-29 22:03:02,23.0,48.0
2020-10-29 22:04:02,23.0,48.0
2020-10-29 22:05:04,23.0,48.1
2020-10-29 22:06:02,23.0,48.0
2020-10-29 22:07:02,23.0,48.0
2020-10-29 22:08:02,23.0,48.1
2020-10-29 22:09:01,23.0,48.0
2020-10-29 22:10:05,23.0,48.1
2020-10-29 22:11:02,23.0,48.1
2020-10-29 22:12:02,23.0,48.1
2020-10-29 22:13:01,23.0,48.1
2020-10-29 22:14:01,23.0,48.2
2020-10-29 22:15:10,23.0,48.2
2020-10-29 22:16:02,23.0,48.2
2020-10-29 22:17:02,23.0,48.2
2020-10-29 22:18:05,23.0,48.2
2020-10-29 22:19:01,23.0,48.2
2020-10-29 22:20:04,22.9,48.2
2020-10-29 22:21:02,22.9,48.2
2020-10-29 22:22:02,22.9,48.2
2020-10-29 22:23:01,22.9,48.2
2020-10-29 22:24:01,22.9,48.2
2020-10-29 22:25:10,23.0,48.2
2020-10-29 22:26:02,23.0,48.2
2020-10-29 22:27:01,23.0,48.2
2020-10-29 22:28:02,23.0,48.2
2020-10-29 22:29:02,23.0,48.1
2020-10-29 22:30:12,23.0,48.2
2020-10-29 22:31:02,23.0,48.2
2020-10-29 22:32:01,22.9,48.1
2020-10-29 22:33:02,22.9,48.0
2020-10-29 22:34:02,23.0,48.2
2020-10-29 22:35:05,22.9,48.2
2020-10-29 22:36:01,22.9,48.3
2020-10-29 22:37:02,22.9,48.2
2020-10-29 22:38:02,23.0,48.2
2020-10-29 22:39:02,23.0,48.2
2020-10-29 22:40:14,23.0,48.2
2020-10-29 22:41:02,23.0,48.2
2020-10-29 22:42:01,23.0,48.2
2020-10-29 22:43:02,23.0,48.2
2020-10-29 22:44:02,23.0,48.1
2020-10-29 22:45:07,23.0,47.9
2020-10-29 22:46:02,23.0,47.9
2020-10-29 22:47:02,23.0,47.8
2020-10-29 22:48:04,23.0,47.9
2020-10-29 22:49:02,23.0,47.9
2020-10-29 22:50:02,23.0,47.9
2020-10-29 22:51:02,23.0,48.0
2020-10-29 22:52:02,23.0,48.2
2020-10-29 22:53:02,23.0,48.2
2020-10-29 22:54:02,23.0,48.3
2020-10-29 22:55:20,23.0,48.4
2020-10-29 22:56:04,23.0,48.4
2020-10-29 22:57:02,23.0,48.5
2020-10-29 22:58:02,23.0,48.5
2020-10-29 22:59:02,23.0,48.6
2020-10-29 23:00:07,23.0,
2020-10-29 23:01:02,23.0,48.5
2020-10-29 23:02:02,23.0,48.5
2020-10-29 23:03:02,23.0,48.5
2020-10-29 23:04:02,23.0,48.5
2020-10-29 23:05:12,23.0,48.4
2020-10-29 23:06:07,23.0,48.4
2020-10-29 23:07:02,23.0,48.4
2020-10-29 23:08:02,23.0,48.4
2020-10-29 23:09:02,23.0,48.4
2020-10-29 23:10:19,23.0,48.6
2020-10-29 23:11:02,23.0,48.6
2020-10-29 23:12:02,23.0,48.5
2020-10-29 23:13:07,23.0,48.7
2020-10-29 23:14:02,23.0,48.7
2020-10-29 23:15:12,23.0,48.5
2020-10-29 23:16:02,23.0,48.5
2020-10-29 23:17:02,23.0,48.5
2020-10-29 23:18:02,23.0,48.5
2020-10-29 23:19:02,23.0,48.5
2020-10-29 23:20:01,23.0,48.5
2020-10-29 23:21:06,23.0,48.6
2020-10-29 23:22:02,23.0,48.6
2020-10-29 23:23:02,23.0,48.6
2020-10-29 23:24:02,23.0,48.5
2020-10-29 23:25:02,23.0,48.5
2020-10-29 23:26:04,23.0,48.4
2020-10-29 23:27:02,23.0,48.4
2020-10-29 23:28:04,23.0,48.5
2020-10-29 23:29:02,23.0,48.5
2020-10-29 23:30:10,23.0,48.6
2020-10-29 23:31:01,23.0,48.6
2020-10-29 23:32:02,23.0,48.5
2020-10-29 23:33:05,23.0,48.5
2020-10-29 23:34:01,23.0,48.5
2020-10-29 23:35:12,23.0,48.5
2020-10-29 23:36:02,23.0,48.5
2020-10-29 23:37:01,23.0,48.4
2020-10-29 23:38:02,23.0,48.4
2020-10-29 23:39:02,23.0,48.4
2020-10-29 23:40:15,22.9,48.4
2020-10-29 23:41:02,22.9,48.3
2020-10-29 23:42:02,22.9,48.3
2020-10-29 23:43:02,22.9,48.3
2020-10-29 23:44:02,22.9,48.3
2020-10-29 23:45:19,22.9,48.2
2020-10-29 23:46:02,23.0,48.3
2020-10-29 23:47:07,22.9,48.4
2020-10-29 23:48:04,23.0,48.4
2020-10-29 23:49:02,23.0,48.4
2020-10-29 23:50:04,23.0,48.4
2020-10-29 23:51:05,22.9,48.4
2020-10-29 23:52:02,23.0,48.5
2020-10-29 23:53:02,22.9,48.4
2020-10-29 23:54:02,22.9,48.5
2020-10-29 23:55:12,22.9,48.4
2020-10-29 23:56:01,22.9,48.4
2020-10-29 23:57:02,22.9,48.4
2020-10-29 23:58:02,23.0,48.5
2020-10-29 23:59:04,23.0,48.5
2020-10-30 00:00:12,23.0,48.4
2020-10-30 00:01:02,22.9,48.3
2020-10-30 00:02:02,23.0,48.3
2020-10-30 00:03:02,23.0,48.3
2020-10-30 00:04:02,22.9,48.2
2020-10-30 00:05:04,22.9,48.3
2020-10-30 00:06:01,23.0,48.3
2020-10-30 00:07:02,22.9,48.2
2020-10-30 00:08:04,22.9,48.2
2020-10-30 00:09:02,22.9,48.2
2020-10-30 00:10:09,22.9,48.2
2020-10-30 00:11:01,22.9,48.2
2020-10-30 00:12:01,22.9,48.2
2020-10-30 00:13:01,22.9,48.2
2020-10-30 00:14:02,22.9,48.2
2020-10-30 00:15:07,22.9,48.2
2020-10-30 00:16:07,22.9,48.2
2020-10-30 00:17:02,22.9,48.2
2020-10-30 00:18:01,22.9,48.2
2020-10-30 00:19:01,22.9,48.1
2020-10-30 00:20:12,22.9,48.1
2020-10-30 00:21:05,22.9,48.1
2020-10-30 00:22:02,22.9,48.1
2020-10-30 00:23:04,22.9,48.1
2020-10-30 00:24:02,22.9,48.1
2020-10-30 00:25:04,22.9,48.2
2020-10-30 00:26:07,22.9,48.2
2020-10-30 00:27:01,22.9,48.2
2020-10-30 00:28:01,22.9,48.2
2020-10-30 00:29:02,22.9,48.1
2020-10-30 00:30:12,22.9,48.1
2020-10-30 00:31:07,22.9,48.2
2020-10-30 00:32:02,22.9,48.2
2020-10-30 00:33:02,22.9,48.1
2020-10-30 00:34:02,22.9,48.2
2020-10-30 00:35:04,22.9,48.1
2020-10-30 00:36:02,22.9,48.1
2020-10-30 00:37:01,22.9,48.2
2020-10-30 00:38:02,22.9,48.2
2020-10-30 00:39:02,22.9,48.1
2020-10-30 00:40:04,22.9,48.0
2020-10-30 00:41:01,22.9,48.0
2020-10-30 00:42:02,22.9,47.9
2020-10-30 00:43:04,22.9,47.9
2020-10-30 00:44:05,22.9,47.9
2020-10-30 00:45:12,22.9,47.9
2020-10-30 00:46:02,22.9,47.9
2020-10-30 00:47:01,22.9,47.9
2020-10-30 00:48:02,22.9,47.9
2020-10-30 00:49:02,22.9,47.9
2020-10-30 00:50:12,,47.9
2020-10-30 00:51:02,22.9,47.9
2020-10-30 00:52:02,22.9,47.9
2020-10-30 00:53:04,22.9,47.9
2020-10-30 00:54:04,22.9,47.9
2020-10-30 00:55:06,22.9,47.5
2020-10-30 00:56:05,22.9,47.9
2020-10-30 00:57:02,22.9,47.9
2020-10-30 00:58:02,22.9,47.9
2020-10-30 00:59:02,22.9,47.9
2020-10-30 01:00:09,22.9,47.8
2020-10-30 01:01:05,22.9,47.8
2020-10-30 01:02:02,22.9,47.8
2020-10-30 01:03:02,22.9,47.8
2020-10-30 01:04:02,22.9,47.8
2020-10-30 01:05:12,23.0,47.8
2020-10-30 01:06:02,23.0,47.8
2020-10-30 01:07:01,23.0,47.7
2020-10-30 01:08:01,23.0,47.7
2020-10-30 01:09:02,23.0,47.7
2020-10-30 01:10:02,23.0,47.7
2020-10-30 01:11:02,23.0,47.7
2020-10-30 01:12:07,23.0,47.7
2020-10-30 01:13:04,23.0,47.7
2020-10-30 01:14:02,23.0,47.7
2020-10-30 01:15:19,23.0,47.7
2020-10-30 01:16:01,22.9,47.6
2020-10-30 01:17:02,22.9,47.6
2020-10-30 01:18:07,23.0,47.5
2020-10-30 01:19:09,22.9,47.5
2020-10-30 01:20:12,23.0,47.6
2020-10-30 01:21:02,22.9,47.6
2020-10-30 01:22:02,23.0,47.7
2020-10-30 01:23:02,22.9,47.7
2020-10-30 01:24:02,23.0,47.7
2020-10-30 01:25:19,22.9,47.6
2020-10-30 01:26:07,23.0,47.6
2020-10-30 01:27:01,23.0,47.6
2020-10-30 01:28:01,23.0,47.6
2020-10-30 01:29:05,22.9,47.6
2020-10-30 01:30:04,23.0,47.6
2020-10-30 01:31:02,22.9,47.6
2020-10-30 01:32:02,23.0,47.6
2020-10-30 01:33:02,22.9,47.6
2020-10-30 01:34:04,22.9,47.7
2020-10-30 01:35:10,22.9,47.6
2020-10-30 01:36:02,22.9,47.6
2020-10-30 01:37:01,22.9,47.6
2020-10-30 01:38:02,22.9,47.6
2020-10-30 01:39:02,22.9,47.7
2020-10-30 01:40:17,22.9,47.7
2020-10-30 01:41:02,22.9,47.7
2020-10-30 01:42:02,22.9,47.8
2020-10-30 01:43:02,22.9,47.8
2020-10-30 01:44:02,22.9,47.8
2020-10-30 01:45:07,22.9,47.7
2020-10-30 01:46:04,22.9,47.8
2020-10-30 01:47:01,22.9,47.8
2020-10-30 01:48:05,22.9,47.8
2020-10-30 01:49:02,22.9,47.8
2020-10-30 01:50:09,23.0,47.8
2020-10-30 01:51:07,23.0,47.7
2020-10-30 01:52:02,22.9,47.7
2020-10-30 01:53:02,23.0,47.7
2020-10-30 01:54:02,23.0,47.8
2020-10-30 01:55:09,22.9,47.5
2020-10-30 01:56:04,23.0,47.6
2020-10-30 01:57:02,23.0,47.6
2020-10-30 01:58:02,23.0,47.6
2020-10-30 01:59:02,23.0,47.7
2020-10-30 02:00:12,22.9,47.7
2020-10-30 02:01:01,23.0,47.7
2020-10-30 02:02:01,22.9,47.6
2020-10-30 02:03:05,22.9,47.7
2020-10-30 02:04:04,23.0,47.6
2020-10-30 02:05:17,22.9,47.7
2020-10-30 02:06:02,22.9,47.6
2020-10-30 02:07:02,22.9,47.7
2020-10-30 02:08:04,22.9,47.6
2020-10-30 02:09:02,22.9,47.7
2020-10-30 02:10:05,22.9,47.7
2020-10-30 02:11:04,22.9,47.6
2020-10-30 02:12:02,22.9,47.6
2020-10-30 02:13:02,22.9,47.6
2020-10-30 02:14:02,22.9,47.6
2020-10-30 02:15:07,22.9,47.5
2020-10-30 02:16:06,22.9,47.5
2020-10-30 02:17:01,22.9,47.5
2020-10-30 02:18:02,22.9,47.6
2020-10-30 02:19:02,22.9,47.6
2020-10-30 02:20:17,22.9,47.6
2020-10-30 02:21:02,22.9,47.6
2020-10-30 02:22:01,22.9,47.6
2020-10-30 02:23:02,22.9,47.6
2020-10-30 02:24:02,22.9,47.6
2020-10-30 02:25:05,22.9,47.7
2020-10-30 02:26:01,22.9,47.7
2020-10-30 02:27:02,22.9,47.7
2020-10-30 02:28:01,22.9,47.7
2020-10-30 02:29:02,22.9,47.7
2020-10-30 02:30:20,22.9,47.7
2020-10-30 02:31:04,22.9,47.8
2020-10-30 02:32:02,22.9,47.8
2020-10-30 02:33:02,22.9,47.7
2020-10-30 02:34:04,22.9,47.9
2020-10-30 02:35:12,22.9,
2020-10-30 02:36:02,22.9,47.8
2020-10-30 02:37:02,22.9,47.8
2020-10-30 02:38:02,22.9,47.8
2020-10-30 02:39:02,22.9,47.8
2020-10-30 02:40:19,22.9,47.9
2020-10-30 02:41:02,22.9,47.9
2020-10-30 02:42:02,22.9,47.9
2020-10-30 02:43:02,22.9,47.9
2020-10-30 02:44:02,22.9,47.9
2020-10-30 02:45:09,22.9,48.0
2020-10-30 02:46:14,22.9,47.9
2020-10-30 02:47:02,22.9,47.9
2020-10-30 02:48:02,22.9,47.9
2020-10-30 02:49:04,22.8,48.0
2020-10-30 02:50:22,22.9,48.2
2020-10-30 02:51:02,22.9,48.2
2020-10-30 02:52:02,22.9,48.2
2020-10-30 02:53:02,22.9,48.1
2020-10-30 02:54:02,22.9,48.0
2020-10-30 02:55:04,22.9,47.9
2020-10-30 02:56:04,22.8,47.8
2020-10-30 02:57:07,22.8,47.7
2020-10-30 02:58:02,22.9,47.8
2020-10-30 02:59:04,22.8,47.7
2020-10-30 03:00:05,22.9,47.7
2020-10-30 03:01:02,22.8,47.7
2020-10-30 03:02:02,22.8,47.8
2020-10-30 03:03:01,22.8,47.7
2020-10-30 03:04:01,22.8,47.7
2020-10-30 03:05:10,22.8,47.5
2020-10-30 03:06:02,22.8,47.5
2020-10-30 03:07:02,22.8,47.6
